file,title,doi,year,year_bucket,phases,challenges,datasets,has_metrics,has_novelty,has_coding_task
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A cross-lingual approach to automatic ICD-10 coding of death certificates by exp...,10.1016/j.jbi.2019.103207,2019,2017_2019,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Challenges of Integrating ICD 11 into Automatic Alerting Systems.,10.3233/SHTI240395,2024,2023_plus,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Czech medical coding assistant based on transformer networks.,10.1016/j.compbiomed.2024.108672,2024,2023_plus,TRANSFORMER,HIERARCHY,MIMIC,True,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Information Retrieval Approach to ICD-10 Classification.,10.3233/SHTI190536,2019,2017_2019,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Trends and opportunities in computable clinical phenotyping: A scoping review.,10.1016/j.jbi.2023.104335,2023,2023_plus,,,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Combining deep neural networks, a rule-based expert system and targeted manual c...",10.1016/j.ijmedinf.2024.105462,2024,2023_plus,RULE_BASED,MAPPING_INTEROP,,True,False,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development of a Method for Automatic Matching of Unstructured Medical Data to I...,10.3233/SHTI240065,2024,2023_plus,CLASSICAL_ML,MAPPING_INTEROP,,True,False,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Hyperbolic graph convolutional neural network with contrastive learning for auto...,10.1016/j.compbiomed.2023.107797,2024,2023_plus,DEEP_CNN_RNN,HIERARCHY|RARE_LABELS,MIMIC,False,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automatic ICD code assignment of Chinese clinical notes based on multilayer atte...,10.1016/j.jbi.2019.103114,2019,2017_2019,DEEP_CNN_RNN,HIERARCHY|LONG_TEXT|MAPPING_INTEROP,,True,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An explainable CNN approach for medical codes prediction from clinical text.,10.1186/s12911-021-01615-6,2021,2020_2022,DEEP_CNN_RNN,,MIMIC,True,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Supervised Learning for the ICD-10 Coding of French Clinical Narratives.,10.3233/SHTI200196,2020,2020_2022,,MAPPING_INTEROP,,False,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated classification of cancer morphology from Italian pathology reports usi...,10.1016/j.jbi.2021.103712,2021,2020_2022,RULE_BASED,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,How to leverage large language models for automatic ICD coding.,10.1016/j.compbiomed.2025.109971,2025,2023_plus,DEEP_CNN_RNN,RARE_LABELS,MIMIC,True,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Medical code prediction via capsule networks and ICD knowledge.,10.1186/s12911-021-01426-9,2021,2020_2022,DEEP_CNN_RNN,LONG_TEXT,MIMIC,True,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,High-throughput multimodal automated phenotyping (MAP) with application to PheWA...,10.1093/jamia/ocz066,2019,2017_2019,,MAPPING_INTEROP,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Construction of a semi-automated ICD-10 coding help system to optimize medical a...,,2006,pre2012,,MAPPING_INTEROP|KNOWLEDGE_AUG,,True,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Sequential Mapping - A Novel Approach to Map from ICD-10-CM to ICD-11.,10.3233/SHTI220039,2022,2020_2022,,MAPPING_INTEROP|KNOWLEDGE_AUG,,True,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Selecting relevant features from the electronic health record for clinical code ...,10.1016/j.jbi.2017.09.004,2017,2017_2019,,MAPPING_INTEROP|KNOWLEDGE_AUG,MIMIC,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Mamba-enhanced disease semantic knowledge graph for interpretable automatic ICD ...,10.1016/j.jbi.2025.104973,2026,2023_plus,,HIERARCHY|KNOWLEDGE_AUG,MIMIC,False,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,The ngram chief complaint classifier: a novel method of automatically creating c...,10.1016/j.jbi.2009.08.015,2010,pre2012,,MAPPING_INTEROP,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine learning application for incident prostate adenocarcinomas automatic reg...,10.1016/j.ijmedinf.2020.104139,2020,2020_2022,CLASSICAL_ML,MAPPING_INTEROP,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Identifying vulnerable older adult populations by contextualizing geriatric synd...,10.1093/jamia/ocz093,2019,2017_2019,,,,True,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Relational machine learning for electronic health record-driven phenotyping.,10.1016/j.jbi.2014.07.007,2014,2012_2016,,MAPPING_INTEROP,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A hierarchical method to automatically encode Chinese diagnoses through semantic...,10.1186/s12911-016-0269-4,2016,2012_2016,,HIERARCHY|MAPPING_INTEROP,,True,True,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Text preprocessing for improving hypoglycemia detection from clinical notes - A ...,10.1016/j.ijmedinf.2019.06.020,2019,2017_2019,,MAPPING_INTEROP,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Validity of registration of ICD codes and prescriptions in a research database i...,10.1186/1472-6947-10-23,2010,pre2012,CLASSICAL_ML,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Covhisto: A Web Application for Cross-Version Visualization and Analysis of ICD-...,10.3233/SHTI251394,2025,2023_plus,,MAPPING_INTEROP,,False,False,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Supervised ICD Code Assignment to Short Clinical Problem List Entries.,,2019,2017_2019,CLASSICAL_ML,MAPPING_INTEROP,,False,False,True
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automation of a problem list using natural language processing,10.1186/1472-6947-5-30,2005,pre2012,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Intelligent target recognition based on wavelet packet neural network,10.1016/j.eswa.2005.01.016,2005,pre2012,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Human and Automated Coding of Rehabilitation Discharge Summaries According to th...,10.1197/jamia.M2107,2006,pre2012,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Construction of a semi-automated ICD-10 coding help system to optimize medical a...,,2006,pre2012,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Building an ontology of pulmonary diseases with natural language processing tool...,10.1016/j.ijmedinf.2006.05.031,2007,pre2012,,KNOWLEDGE_AUG,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Bowel-sound pattern analysis using wavelets and neural networks with application...,10.1016/j.eswa.2006.08.014,2008,pre2012,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Description of a Rule-based System for the i2b2 Challenge in Natural Language Pr...,10.1197/jamia.M3083,2009,pre2012,RULE_BASED,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A systematic literature review of automated clinical coding and classification s...,10.1136/jamia.2009.001024,2010,pre2012,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Auditing complex concepts of SNOMED using a refined hierarchical abstraction net...,10.1016/j.jbi.2011.08.016,2012,2012_2016,,HIERARCHY|KNOWLEDGE_AUG,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Improving sensitivity of machine learning methods for automated case identificat...,10.1186/1472-6947-13-30,2013,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Pulse coupled neural networks and its applications,10.1016/j.eswa.2013.12.027,2014,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Diagnosis code assignment: Models and evaluation metrics,10.1136/amiajnl-2013-002159,2014,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development and evaluation of RapTAT: A machine learning system for concept mapp...,10.1016/j.jbi.2013.11.008,2014,2012_2016,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using natural language processing to identify problem usage of prescription opio...,10.1016/j.ijmedinf.2015.09.002,2015,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,NLP based congestive heart failure case finding: A prospective analysis on state...,10.1016/j.ijmedinf.2015.06.007,2015,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Comparison of a semi-automatic annotation tool and a natural language processing...,10.1136/amiajnl-2014-002991,2015,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Node detection and internode length estimation of tomato seedlings based on imag...,10.3390/s16071044,2016,2012_2016,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Identifying child abuse through text mining and machine learning,10.1016/j.eswa.2017.06.035,2017,2017_2019,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural language processing systems for capturing and standardizing unstructured...,10.1016/j.jbi.2017.07.012,2017,2017_2019,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using neural attention networks to detect adverse medical events from electronic...,10.1016/j.jbi.2018.10.002,2018,2017_2019,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Fast adaptive RNN encoder–decoder for anomaly detection in SMD assembly machine,10.3390/s18103573,2018,2017_2019,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Opportunities and challenges in developing deep learning models using electronic...,10.1093/jamia/ocy068,2018,2017_2019,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep learning algorithms for human activity recognition using mobile and wearabl...,10.1016/j.eswa.2018.03.056,2018,2017_2019,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine learning in agriculture: A review,10.3390/s18082674,2018,2017_2019,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Screening pregnant women for suicidal behavior in electronic medical records: Di...,10.1186/s12911-018-0617-7,2018,2017_2019,,,,False,False,False
